condition,p_semantic,p_social,rep,period,repertoire_size,max_level,mean_score
semantic,0.9,0.0,3,72,10,4,57.9
semantic,0.9,0.0,3,73,10,4,57.0
semantic,0.9,0.0,3,74,8,4,54.9
semantic,0.9,0.0,3,75,8,4,56.7
semantic,0.9,0.0,3,76,8,4,57.9
semantic,0.9,0.0,3,77,8,4,60.0
semantic,0.9,0.0,3,78,8,4,63.0
semantic,0.9,0.0,3,79,8,4,64.5
semantic,0.9,0.0,3,80,8,4,63.3
semantic,0.9,0.0,3,81,8,4,65.7
semantic,0.9,0.0,3,82,8,4,68.4
semantic,0.9,0.0,3,83,8,4,69.6
semantic,0.9,0.0,3,84,8,4,68.4
semantic,0.9,0.0,3,85,8,4,67.5
semantic,0.9,0.0,3,86,8,4,67.8
semantic,0.9,0.0,3,87,8,4,69.3
semantic,0.9,0.0,3,88,9,4,70.8
semantic,0.9,0.0,3,89,9,4,69.3
semantic,0.9,0.0,3,90,9,4,66.6
semantic,0.9,0.0,3,91,9,4,68.1
semantic,0.9,0.0,3,92,9,4,70.5
semantic,0.9,0.0,3,93,9,4,69.9
semantic,0.9,0.0,3,94,9,4,72.0
semantic,0.9,0.0,3,95,9,4,74.7
semantic,0.9,0.0,3,96,9,4,75.9
semantic,0.9,0.0,3,97,9,4,67.2
semantic,0.9,0.0,3,98,9,4,70.8
semantic,0.9,0.0,3,99,9,4,70.5
semantic,0.9,0.0,3,100,9,4,69.0
semantic,0.9,0.0,3,101,9,4,69.3
semantic,0.9,0.0,3,102,9,4,64.8
semantic,0.9,0.0,3,103,9,4,68.7
semantic,0.9,0.0,3,104,9,4,65.1
semantic,0.9,0.0,3,105,9,4,65.7
semantic,0.9,0.0,3,106,9,4,67.2
semantic,0.9,0.0,3,107,9,4,59.7
semantic,0.9,0.0,3,108,8,4,56.4
semantic,0.9,0.0,3,109,8,4,60.6
semantic,0.9,0.0,3,110,8,4,64.2
semantic,0.9,0.0,3,111,8,4,67.5
semantic,0.9,0.0,3,112,8,4,68.4
semantic,0.9,0.0,3,113,8,4,69.0
semantic,0.9,0.0,3,114,8,4,71.7
semantic,0.9,0.0,3,115,8,4,66.9
semantic,0.9,0.0,3,116,8,4,69.0
semantic,0.9,0.0,3,117,8,4,69.6
semantic,0.9,0.0,3,118,9,5,73.9
semantic,0.9,0.0,3,119,9,5,73.3
semantic,0.9,0.0,3,120,10,5,76.0
semantic,0.9,0.0,3,121,11,6,79.2
semantic,0.9,0.0,3,122,11,6,78.6
semantic,0.9,0.0,3,123,12,7,85.0
semantic,0.9,0.0,3,124,12,7,85.6
semantic,0.9,0.0,3,125,12,7,83.8
semantic,0.9,0.0,3,126,12,7,84.7
semantic,0.9,0.0,3,127,12,7,85.9
semantic,0.9,0.0,3,128,12,7,84.4
semantic,0.9,0.0,3,129,12,7,85.3
semantic,0.9,0.0,3,130,11,7,83.2
semantic,0.9,0.0,3,131,11,7,84.1
semantic,0.9,0.0,3,132,8,4,76.2
semantic,0.9,0.0,3,133,8,4,74.1
semantic,0.9,0.0,3,134,8,4,76.5
semantic,0.9,0.0,3,135,8,4,75.3
semantic,0.9,0.0,3,136,9,4,72.6
semantic,0.9,0.0,3,137,9,4,66.0
semantic,0.9,0.0,3,138,9,4,67.5
semantic,0.9,0.0,3,139,9,4,70.5
semantic,0.9,0.0,3,140,9,4,68.1
semantic,0.9,0.0,3,141,8,4,65.7
semantic,0.9,0.0,3,142,8,4,66.3
semantic,0.9,0.0,3,143,9,4,63.9
semantic,0.9,0.0,3,144,8,4,63.9
semantic,0.9,0.0,3,145,8,4,61.8
semantic,0.9,0.0,3,146,8,4,62.7
semantic,0.9,0.0,3,147,8,4,66.6
semantic,0.9,0.0,3,148,9,5,71.2
semantic,0.9,0.0,3,149,9,5,74.8
semantic,0.9,0.0,3,150,9,5,76.6
semantic,0.9,0.0,4,0,0,0,0.0
semantic,0.9,0.0,4,1,4,1,23.4
semantic,0.9,0.0,4,2,5,2,33.0
semantic,0.9,0.0,4,3,7,3,41.7
semantic,0.9,0.0,4,4,7,3,47.1
semantic,0.9,0.0,4,5,7,3,48.9
semantic,0.9,0.0,4,6,7,3,52.8
semantic,0.9,0.0,4,7,7,3,53.4
semantic,0.9,0.0,4,8,7,3,54.3
semantic,0.9,0.0,4,9,7,3,54.9
semantic,0.9,0.0,4,10,7,3,54.9
semantic,0.9,0.0,4,11,7,3,55.5
semantic,0.9,0.0,4,12,7,3,56.7
semantic,0.9,0.0,4,13,7,3,57.0
semantic,0.9,0.0,4,14,8,3,58.5
semantic,0.9,0.0,4,15,8,3,58.8
semantic,0.9,0.0,4,16,8,3,59.1
semantic,0.9,0.0,4,17,8,3,60.0
semantic,0.9,0.0,4,18,8,3,58.8
semantic,0.9,0.0,4,19,8,3,59.1
semantic,0.9,0.0,4,20,8,3,59.7
semantic,0.9,0.0,4,21,8,3,59.1
semantic,0.9,0.0,4,22,8,3,57.0
semantic,0.9,0.0,4,23,8,3,58.8
semantic,0.9,0.0,4,24,8,3,59.1
semantic,0.9,0.0,4,25,8,3,60.0
semantic,0.9,0.0,4,26,8,3,60.0
semantic,0.9,0.0,4,27,8,3,61.5
semantic,0.9,0.0,4,28,8,3,61.8
semantic,0.9,0.0,4,29,9,4,60.9
semantic,0.9,0.0,4,30,9,4,58.5
semantic,0.9,0.0,4,31,9,4,54.3
semantic,0.9,0.0,4,32,9,4,55.8
semantic,0.9,0.0,4,33,9,4,55.8
semantic,0.9,0.0,4,34,9,4,54.3
semantic,0.9,0.0,4,35,9,4,52.2
semantic,0.9,0.0,4,36,8,4,51.3
semantic,0.9,0.0,4,37,8,4,50.7
semantic,0.9,0.0,4,38,8,4,51.9
semantic,0.9,0.0,4,39,8,4,49.5
semantic,0.9,0.0,4,40,8,4,48.6
semantic,0.9,0.0,4,41,8,4,48.0
semantic,0.9,0.0,4,42,8,4,51.3
semantic,0.9,0.0,4,43,7,3,51.6
semantic,0.9,0.0,4,44,7,3,58.5
semantic,0.9,0.0,4,45,7,3,59.1
semantic,0.9,0.0,4,46,7,3,62.1
semantic,0.9,0.0,4,47,7,3,63.6
semantic,0.9,0.0,4,48,7,3,64.2
semantic,0.9,0.0,4,49,7,3,63.9
semantic,0.9,0.0,4,50,7,3,66.0
semantic,0.9,0.0,4,51,7,3,63.9
semantic,0.9,0.0,4,52,7,3,63.6
semantic,0.9,0.0,4,53,7,3,63.6
semantic,0.9,0.0,4,54,7,3,66.6
semantic,0.9,0.0,4,55,7,3,67.5
semantic,0.9,0.0,4,56,7,3,67.2
semantic,0.9,0.0,4,57,7,3,67.8
semantic,0.9,0.0,4,58,8,3,65.7
semantic,0.9,0.0,4,59,9,4,68.1
semantic,0.9,0.0,4,60,9,4,68.1
semantic,0.9,0.0,4,61,9,4,68.7
semantic,0.9,0.0,4,62,9,4,67.5
semantic,0.9,0.0,4,63,8,4,67.2
semantic,0.9,0.0,4,64,8,4,63.0
semantic,0.9,0.0,4,65,8,4,66.0
semantic,0.9,0.0,4,66,8,4,65.4
semantic,0.9,0.0,4,67,8,4,65.1
semantic,0.9,0.0,4,68,8,4,63.6
semantic,0.9,0.0,4,69,7,3,63.9
semantic,0.9,0.0,4,70,8,4,58.2
semantic,0.9,0.0,4,71,8,4,62.1
semantic,0.9,0.0,4,72,8,4,61.8
semantic,0.9,0.0,4,73,8,4,57.9
semantic,0.9,0.0,4,74,8,4,59.7
semantic,0.9,0.0,4,75,7,3,57.0
semantic,0.9,0.0,4,76,7,3,60.6
semantic,0.9,0.0,4,77,7,3,61.5
semantic,0.9,0.0,4,78,7,3,60.3
semantic,0.9,0.0,4,79,7,3,61.5
semantic,0.9,0.0,4,80,7,3,61.5
semantic,0.9,0.0,4,81,7,3,62.4
semantic,0.9,0.0,4,82,7,3,65.1
semantic,0.9,0.0,4,83,7,3,66.0
semantic,0.9,0.0,4,84,7,3,68.7
semantic,0.9,0.0,4,85,8,4,70.2
semantic,0.9,0.0,4,86,8,4,72.6
semantic,0.9,0.0,4,87,8,4,71.7
semantic,0.9,0.0,4,88,8,4,72.9
semantic,0.9,0.0,4,89,8,4,74.1
semantic,0.9,0.0,4,90,8,4,74.1
semantic,0.9,0.0,4,91,8,4,74.7
semantic,0.9,0.0,4,92,8,4,72.0
semantic,0.9,0.0,4,93,8,4,70.5
semantic,0.9,0.0,4,94,8,4,67.5
semantic,0.9,0.0,4,95,8,4,70.2
semantic,0.9,0.0,4,96,8,4,73.2
semantic,0.9,0.0,4,97,8,4,73.8
semantic,0.9,0.0,4,98,8,4,73.2
semantic,0.9,0.0,4,99,8,4,72.6
semantic,0.9,0.0,4,100,8,4,70.5
semantic,0.9,0.0,4,101,8,4,71.7
semantic,0.9,0.0,4,102,8,4,62.7
semantic,0.9,0.0,4,103,8,4,62.7
semantic,0.9,0.0,4,104,8,4,68.7
semantic,0.9,0.0,4,105,9,4,68.7
semantic,0.9,0.0,4,106,9,4,69.9
semantic,0.9,0.0,4,107,9,4,69.9
semantic,0.9,0.0,4,108,9,4,73.5
semantic,0.9,0.0,4,109,9,4,71.1
semantic,0.9,0.0,4,110,9,4,75.3
semantic,0.9,0.0,4,111,9,4,78.0
semantic,0.9,0.0,4,112,9,4,78.0
semantic,0.9,0.0,4,113,9,4,72.9
semantic,0.9,0.0,4,114,9,4,73.2
semantic,0.9,0.0,4,115,9,4,73.8
semantic,0.9,0.0,4,116,9,4,72.9
semantic,0.9,0.0,4,117,9,4,72.0
semantic,0.9,0.0,4,118,9,4,75.3
semantic,0.9,0.0,4,119,9,4,77.7
semantic,0.9,0.0,4,120,9,4,76.2
semantic,0.9,0.0,4,121,9,4,79.2
semantic,0.9,0.0,4,122,9,4,81.0
semantic,0.9,0.0,4,123,9,4,81.6
semantic,0.9,0.0,4,124,8,3,80.1
semantic,0.9,0.0,4,125,8,3,78.6
semantic,0.9,0.0,4,126,9,4,78.6
semantic,0.9,0.0,4,127,9,4,78.0
semantic,0.9,0.0,4,128,9,4,76.8
semantic,0.9,0.0,4,129,9,4,79.5
semantic,0.9,0.0,4,130,9,4,81.3
semantic,0.9,0.0,4,131,9,4,78.6
semantic,0.9,0.0,4,132,9,4,76.5
semantic,0.9,0.0,4,133,9,4,77.1
semantic,0.9,0.0,4,134,9,4,75.6
semantic,0.9,0.0,4,135,9,4,75.3
semantic,0.9,0.0,4,136,9,4,72.3
semantic,0.9,0.0,4,137,9,4,73.8
semantic,0.9,0.0,4,138,9,4,71.7
semantic,0.9,0.0,4,139,9,4,67.2
semantic,0.9,0.0,4,140,9,4,68.1
semantic,0.9,0.0,4,141,9,4,66.9
semantic,0.9,0.0,4,142,9,4,70.5
semantic,0.9,0.0,4,143,8,3,68.4
semantic,0.9,0.0,4,144,8,3,70.2
semantic,0.9,0.0,4,145,8,3,72.3
semantic,0.9,0.0,4,146,8,3,75.0
semantic,0.9,0.0,4,147,8,3,79.5
semantic,0.9,0.0,4,148,8,3,75.0
semantic,0.9,0.0,4,149,8,3,77.1
semantic,0.9,0.0,4,150,8,3,80.7
semantic,0.9,0.0,5,0,0,0,0.0
semantic,0.9,0.0,5,1,4,1,18.9
semantic,0.9,0.0,5,2,5,2,28.5
semantic,0.9,0.0,5,3,5,2,37.8
semantic,0.9,0.0,5,4,7,3,44.4
semantic,0.9,0.0,5,5,7,3,46.8
semantic,0.9,0.0,5,6,7,3,50.4
semantic,0.9,0.0,5,7,7,3,52.2
semantic,0.9,0.0,5,8,8,3,54.0
semantic,0.9,0.0,5,9,8,3,56.7
semantic,0.9,0.0,5,10,8,3,58.2
semantic,0.9,0.0,5,11,8,3,59.4
semantic,0.9,0.0,5,12,8,3,60.6
semantic,0.9,0.0,5,13,8,3,61.5
semantic,0.9,0.0,5,14,8,3,62.7
semantic,0.9,0.0,5,15,9,4,63.0
semantic,0.9,0.0,5,16,10,5,69.7
semantic,0.9,0.0,5,17,10,5,71.2
semantic,0.9,0.0,5,18,10,5,71.8
semantic,0.9,0.0,5,19,10,5,71.8
semantic,0.9,0.0,5,20,10,5,72.4
semantic,0.9,0.0,5,21,11,6,80.3
semantic,0.9,0.0,5,22,11,6,79.7
semantic,0.9,0.0,5,23,11,6,78.2
semantic,0.9,0.0,5,24,11,6,77.9
semantic,0.9,0.0,5,25,11,6,77.3
semantic,0.9,0.0,5,26,13,8,101.9
semantic,0.9,0.0,5,27,13,8,102.8
semantic,0.9,0.0,5,28,13,8,102.8
semantic,0.9,0.0,5,29,13,8,103.7
semantic,0.9,0.0,5,30,14,8,102.0
semantic,0.9,0.0,5,31,14,8,98.7
semantic,0.9,0.0,5,32,14,8,99.3
semantic,0.9,0.0,5,33,15,8,96.9
semantic,0.9,0.0,5,34,15,8,100.2
semantic,0.9,0.0,5,35,15,8,101.4
semantic,0.9,0.0,5,36,15,8,103.8
semantic,0.9,0.0,5,37,15,8,98.7
semantic,0.9,0.0,5,38,11,5,53.8
semantic,0.9,0.0,5,39,10,5,53.8
semantic,0.9,0.0,5,40,8,3,55.2
semantic,0.9,0.0,5,41,8,3,57.9
semantic,0.9,0.0,5,42,8,3,63.3
semantic,0.9,0.0,5,43,8,3,66.9
semantic,0.9,0.0,5,44,8,3,69.3
semantic,0.9,0.0,5,45,8,3,70.8
semantic,0.9,0.0,5,46,8,3,72.3
semantic,0.9,0.0,5,47,8,3,73.2
semantic,0.9,0.0,5,48,8,3,75.3
semantic,0.9,0.0,5,49,8,3,76.5
semantic,0.9,0.0,5,50,8,3,78.0
semantic,0.9,0.0,5,51,8,3,78.3
semantic,0.9,0.0,5,52,8,3,78.9
semantic,0.9,0.0,5,53,8,3,77.4
semantic,0.9,0.0,5,54,8,3,77.1
semantic,0.9,0.0,5,55,8,3,74.4
semantic,0.9,0.0,5,56,8,3,75.3
semantic,0.9,0.0,5,57,8,3,75.9
semantic,0.9,0.0,5,58,8,3,77.4
semantic,0.9,0.0,5,59,8,3,77.7
semantic,0.9,0.0,5,60,9,4,80.1
semantic,0.9,0.0,5,61,9,4,78.6
semantic,0.9,0.0,5,62,9,4,72.6
semantic,0.9,0.0,5,63,9,4,73.2
semantic,0.9,0.0,5,64,8,3,68.4
semantic,0.9,0.0,5,65,8,3,68.7
semantic,0.9,0.0,5,66,8,3,64.2
semantic,0.9,0.0,5,67,8,3,68.4
semantic,0.9,0.0,5,68,9,4,70.5
semantic,0.9,0.0,5,69,8,3,67.5
semantic,0.9,0.0,5,70,8,3,65.1
semantic,0.9,0.0,5,71,8,3,65.4
semantic,0.9,0.0,5,72,7,3,63.3
semantic,0.9,0.0,5,73,7,3,66.0
semantic,0.9,0.0,5,74,7,3,69.0
semantic,0.9,0.0,5,75,7,3,69.6
semantic,0.9,0.0,5,76,7,3,70.2
semantic,0.9,0.0,5,77,7,3,70.2
semantic,0.9,0.0,5,78,7,3,69.0
semantic,0.9,0.0,5,79,7,3,68.7
semantic,0.9,0.0,5,80,7,3,67.8
semantic,0.9,0.0,5,81,7,3,70.8
semantic,0.9,0.0,5,82,7,3,70.8
semantic,0.9,0.0,5,83,7,3,71.7
semantic,0.9,0.0,5,84,7,3,72.9
semantic,0.9,0.0,5,85,7,3,71.7
semantic,0.9,0.0,5,86,7,3,73.2
semantic,0.9,0.0,5,87,8,4,76.2
semantic,0.9,0.0,5,88,8,4,75.0
semantic,0.9,0.0,5,89,7,3,70.5
semantic,0.9,0.0,5,90,7,3,72.3
semantic,0.9,0.0,5,91,7,3,75.0
semantic,0.9,0.0,5,92,7,3,72.9
semantic,0.9,0.0,5,93,8,3,75.3
semantic,0.9,0.0,5,94,8,3,76.8
semantic,0.9,0.0,5,95,8,3,77.4
semantic,0.9,0.0,5,96,8,3,75.6
semantic,0.9,0.0,5,97,8,3,71.4
semantic,0.9,0.0,5,98,8,3,72.6
semantic,0.9,0.0,5,99,8,3,73.5
semantic,0.9,0.0,5,100,8,3,72.6
semantic,0.9,0.0,5,101,8,3,75.6
semantic,0.9,0.0,5,102,8,3,72.0
semantic,0.9,0.0,5,103,8,3,75.0
semantic,0.9,0.0,5,104,8,3,72.0
semantic,0.9,0.0,5,105,8,3,74.1
semantic,0.9,0.0,5,106,8,3,75.6
semantic,0.9,0.0,5,107,8,3,72.9
semantic,0.9,0.0,5,108,8,3,69.9
semantic,0.9,0.0,5,109,8,3,74.4
semantic,0.9,0.0,5,110,7,3,72.6
semantic,0.9,0.0,5,111,8,4,74.1
semantic,0.9,0.0,5,112,9,4,67.8
semantic,0.9,0.0,5,113,9,4,74.1
semantic,0.9,0.0,5,114,9,4,75.6
semantic,0.9,0.0,5,115,9,4,77.7
semantic,0.9,0.0,5,116,9,4,78.3
semantic,0.9,0.0,5,117,9,4,80.7
semantic,0.9,0.0,5,118,9,4,82.2
semantic,0.9,0.0,5,119,9,4,84.6
semantic,0.9,0.0,5,120,9,4,82.8
semantic,0.9,0.0,5,121,9,4,80.4
semantic,0.9,0.0,5,122,9,4,82.8
semantic,0.9,0.0,5,123,9,4,80.4
semantic,0.9,0.0,5,124,9,4,82.2
semantic,0.9,0.0,5,125,9,4,81.9
semantic,0.9,0.0,5,126,9,4,78.6
semantic,0.9,0.0,5,127,9,4,79.5
semantic,0.9,0.0,5,128,9,4,74.4
semantic,0.9,0.0,5,129,9,4,76.2
semantic,0.9,0.0,5,130,9,4,78.6
semantic,0.9,0.0,5,131,9,4,79.5
semantic,0.9,0.0,5,132,9,4,81.6
semantic,0.9,0.0,5,133,9,4,79.5
semantic,0.9,0.0,5,134,9,4,77.4
semantic,0.9,0.0,5,135,8,3,76.2
semantic,0.9,0.0,5,136,8,3,76.5
semantic,0.9,0.0,5,137,8,3,76.5
semantic,0.9,0.0,5,138,8,3,74.4
semantic,0.9,0.0,5,139,8,3,75.3
semantic,0.9,0.0,5,140,8,3,72.9
semantic,0.9,0.0,5,141,9,4,73.5
semantic,0.9,0.0,5,142,9,4,76.2
semantic,0.9,0.0,5,143,9,4,76.2
semantic,0.9,0.0,5,144,9,4,72.3
semantic,0.9,0.0,5,145,9,4,74.4
semantic,0.9,0.0,5,146,9,4,77.1
semantic,0.9,0.0,5,147,9,4,71.7
semantic,0.9,0.0,5,148,9,4,75.9
semantic,0.9,0.0,5,149,9,4,77.4
semantic,0.9,0.0,5,150,9,4,80.4
semantic,0.9,0.0,6,0,0,0,0.0
semantic,0.9,0.0,6,1,4,1,22.5
semantic,0.9,0.0,6,2,4,1,32.7
semantic,0.9,0.0,6,3,6,2,39.9
semantic,0.9,0.0,6,4,7,3,45.0
semantic,0.9,0.0,6,5,7,3,48.6
semantic,0.9,0.0,6,6,7,3,51.0
semantic,0.9,0.0,6,7,7,3,53.1
semantic,0.9,0.0,6,8,7,3,54.9
semantic,0.9,0.0,6,9,7,3,56.1
semantic,0.9,0.0,6,10,7,3,56.4
semantic,0.9,0.0,6,11,7,3,58.5
semantic,0.9,0.0,6,12,7,3,59.1
semantic,0.9,0.0,6,13,7,3,59.1
semantic,0.9,0.0,6,14,7,3,59.4
semantic,0.9,0.0,6,15,7,3,59.4
semantic,0.9,0.0,6,16,7,3,60.9
semantic,0.9,0.0,6,17,7,3,60.9
semantic,0.9,0.0,6,18,8,3,61.2
semantic,0.9,0.0,6,19,8,3,61.5
semantic,0.9,0.0,6,20,9,4,61.8
semantic,0.9,0.0,6,21,9,4,61.8
semantic,0.9,0.0,6,22,9,4,61.5
semantic,0.9,0.0,6,23,9,4,60.6
semantic,0.9,0.0,6,24,8,3,58.2
semantic,0.9,0.0,6,25,8,3,59.4
semantic,0.9,0.0,6,26,8,3,58.5
semantic,0.9,0.0,6,27,8,3,58.2
semantic,0.9,0.0,6,28,8,3,57.3
semantic,0.9,0.0,6,29,8,3,58.8
semantic,0.9,0.0,6,30,8,3,57.3
semantic,0.9,0.0,6,31,7,3,57.0
semantic,0.9,0.0,6,32,7,3,58.8
semantic,0.9,0.0,6,33,7,3,52.8
semantic,0.9,0.0,6,34,7,3,54.6
semantic,0.9,0.0,6,35,7,3,51.6
semantic,0.9,0.0,6,36,7,3,51.3
semantic,0.9,0.0,6,37,7,3,53.7
semantic,0.9,0.0,6,38,7,3,55.2
semantic,0.9,0.0,6,39,7,3,55.2
semantic,0.9,0.0,6,40,7,3,57.9
semantic,0.9,0.0,6,41,7,3,59.4
semantic,0.9,0.0,6,42,7,3,63.6
semantic,0.9,0.0,6,43,7,3,66.9
semantic,0.9,0.0,6,44,7,3,68.7
semantic,0.9,0.0,6,45,7,3,70.2
semantic,0.9,0.0,6,46,7,3,72.3
semantic,0.9,0.0,6,47,7,3,71.1
semantic,0.9,0.0,6,48,7,3,72.0
semantic,0.9,0.0,6,49,7,3,73.5
semantic,0.9,0.0,6,50,7,3,72.6
semantic,0.9,0.0,6,51,7,3,70.5
semantic,0.9,0.0,6,52,7,3,69.6
semantic,0.9,0.0,6,53,8,4,72.0
semantic,0.9,0.0,6,54,8,4,73.2
semantic,0.9,0.0,6,55,8,4,72.0
semantic,0.9,0.0,6,56,8,4,71.7
semantic,0.9,0.0,6,57,8,4,71.7
semantic,0.9,0.0,6,58,8,4,71.4
semantic,0.9,0.0,6,59,8,4,72.3
semantic,0.9,0.0,6,60,8,4,73.5
semantic,0.9,0.0,6,61,8,4,73.8
semantic,0.9,0.0,6,62,8,4,71.7
semantic,0.9,0.0,6,63,7,3,72.0
semantic,0.9,0.0,6,64,7,3,64.8
semantic,0.9,0.0,6,65,7,3,62.4
semantic,0.9,0.0,6,66,7,3,62.4
semantic,0.9,0.0,6,67,7,3,65.4
semantic,0.9,0.0,6,68,7,3,70.2
semantic,0.9,0.0,6,69,7,3,69.9
semantic,0.9,0.0,6,70,7,3,64.2
semantic,0.9,0.0,6,71,7,3,61.2
semantic,0.9,0.0,6,72,7,3,61.2
semantic,0.9,0.0,6,73,7,3,62.4
semantic,0.9,0.0,6,74,7,3,58.5
semantic,0.9,0.0,6,75,7,3,63.6
semantic,0.9,0.0,6,76,7,3,64.8
semantic,0.9,0.0,6,77,7,3,67.5
semantic,0.9,0.0,6,78,7,3,70.8
semantic,0.9,0.0,6,79,7,3,71.1
semantic,0.9,0.0,6,80,7,3,70.8
semantic,0.9,0.0,6,81,7,3,72.6
semantic,0.9,0.0,6,82,7,3,72.9
semantic,0.9,0.0,6,83,7,3,73.8
semantic,0.9,0.0,6,84,7,3,74.1
semantic,0.9,0.0,6,85,7,3,74.1
semantic,0.9,0.0,6,86,7,3,72.3
semantic,0.9,0.0,6,87,7,3,72.6
semantic,0.9,0.0,6,88,7,3,72.6
semantic,0.9,0.0,6,89,7,3,73.8
semantic,0.9,0.0,6,90,7,3,75.6
semantic,0.9,0.0,6,91,7,3,74.1
semantic,0.9,0.0,6,92,7,3,74.4
semantic,0.9,0.0,6,93,7,3,72.0
semantic,0.9,0.0,6,94,8,3,74.1
semantic,0.9,0.0,6,95,8,3,75.0
semantic,0.9,0.0,6,96,8,3,74.4
semantic,0.9,0.0,6,97,8,3,72.0
semantic,0.9,0.0,6,98,8,3,72.9
semantic,0.9,0.0,6,99,8,3,70.2
semantic,0.9,0.0,6,100,8,3,73.5
semantic,0.9,0.0,6,101,8,3,65.1
semantic,0.9,0.0,6,102,8,3,70.2
semantic,0.9,0.0,6,103,8,3,69.3
semantic,0.9,0.0,6,104,8,3,62.1
semantic,0.9,0.0,6,105,8,3,66.9
semantic,0.9,0.0,6,106,8,3,64.8
semantic,0.9,0.0,6,107,8,3,65.1
semantic,0.9,0.0,6,108,8,3,63.6
semantic,0.9,0.0,6,109,8,3,64.2
semantic,0.9,0.0,6,110,8,3,69.9
semantic,0.9,0.0,6,111,8,3,72.0
semantic,0.9,0.0,6,112,8,3,70.8
semantic,0.9,0.0,6,113,8,3,67.2
semantic,0.9,0.0,6,114,8,3,69.9
semantic,0.9,0.0,6,115,8,3,71.1
semantic,0.9,0.0,6,116,8,3,72.0
semantic,0.9,0.0,6,117,8,3,73.2
semantic,0.9,0.0,6,118,8,3,75.9
semantic,0.9,0.0,6,119,8,3,78.3
semantic,0.9,0.0,6,120,10,5,86.2
semantic,0.9,0.0,6,121,10,5,85.3
semantic,0.9,0.0,6,122,10,5,83.8
semantic,0.9,0.0,6,123,10,5,83.5
semantic,0.9,0.0,6,124,10,5,85.9
semantic,0.9,0.0,6,125,10,5,85.6
semantic,0.9,0.0,6,126,10,5,84.7
semantic,0.9,0.0,6,127,10,5,87.4
semantic,0.9,0.0,6,128,10,5,89.8
semantic,0.9,0.0,6,129,10,5,85.9
semantic,0.9,0.0,6,130,10,5,86.8
semantic,0.9,0.0,6,131,10,5,86.5
semantic,0.9,0.0,6,132,10,5,90.1
semantic,0.9,0.0,6,133,10,5,92.8
semantic,0.9,0.0,6,134,11,6,95.0
semantic,0.9,0.0,6,135,11,6,97.1
semantic,0.9,0.0,6,136,11,6,95.9
semantic,0.9,0.0,6,137,11,6,96.8
semantic,0.9,0.0,6,138,12,7,104.3
semantic,0.9,0.0,6,139,12,7,104.3
semantic,0.9,0.0,6,140,12,7,104.3
semantic,0.9,0.0,6,141,9,4,78.0
semantic,0.9,0.0,6,142,9,4,73.8
semantic,0.9,0.0,6,143,8,4,75.9
semantic,0.9,0.0,6,144,8,4,75.6
semantic,0.9,0.0,6,145,8,4,77.4
semantic,0.9,0.0,6,146,8,4,74.7
semantic,0.9,0.0,6,147,8,4,75.9
semantic,0.9,0.0,6,148,8,4,81.6
semantic,0.9,0.0,6,149,8,4,79.2
semantic,0.9,0.0,6,150,8,4,81.0
semantic,0.9,0.0,7,0,0,0,0.0
semantic,0.9,0.0,7,1,4,1,19.8
semantic,0.9,0.0,7,2,6,2,31.8
semantic,0.9,0.0,7,3,6,2,38.7
semantic,0.9,0.0,7,4,6,2,43.5
semantic,0.9,0.0,7,5,7,3,48.3
semantic,0.9,0.0,7,6,7,3,52.8
semantic,0.9,0.0,7,7,7,3,55.8
semantic,0.9,0.0,7,8,7,3,57.6
semantic,0.9,0.0,7,9,7,3,58.5
semantic,0.9,0.0,7,10,7,3,59.1
semantic,0.9,0.0,7,11,7,3,59.4
semantic,0.9,0.0,7,12,7,3,59.4
semantic,0.9,0.0,7,13,7,3,59.4
semantic,0.9,0.0,7,14,7,3,59.4
semantic,0.9,0.0,7,15,7,3,60.3
semantic,0.9,0.0,7,16,7,3,60.6
semantic,0.9,0.0,7,17,7,3,60.9
semantic,0.9,0.0,7,18,7,3,61.2
semantic,0.9,0.0,7,19,7,3,61.2
semantic,0.9,0.0,7,20,7,3,61.5
semantic,0.9,0.0,7,21,7,3,61.8
semantic,0.9,0.0,7,22,7,3,59.4
semantic,0.9,0.0,7,23,7,3,60.0
semantic,0.9,0.0,7,24,7,3,60.0
semantic,0.9,0.0,7,25,7,3,60.9
semantic,0.9,0.0,7,26,7,3,61.2
semantic,0.9,0.0,7,27,7,3,62.7
semantic,0.9,0.0,7,28,7,3,63.6
semantic,0.9,0.0,7,29,7,3,62.1
semantic,0.9,0.0,7,30,8,4,65.4
semantic,0.9,0.0,7,31,8,4,64.2
semantic,0.9,0.0,7,32,8,4,58.8
semantic,0.9,0.0,7,33,7,3,58.8
semantic,0.9,0.0,7,34,7,3,56.1
semantic,0.9,0.0,7,35,7,3,51.0
semantic,0.9,0.0,7,36,7,3,45.0
semantic,0.9,0.0,7,37,7,3,48.3
semantic,0.9,0.0,7,38,6,3,48.0
semantic,0.9,0.0,7,39,7,3,51.0
semantic,0.9,0.0,7,40,7,3,52.8
semantic,0.9,0.0,7,41,7,3,52.8
semantic,0.9,0.0,7,42,7,3,54.0
semantic,0.9,0.0,7,43,7,3,59.1
semantic,0.9,0.0,7,44,7,3,60.0
semantic,0.9,0.0,7,45,7,3,61.2
semantic,0.9,0.0,7,46,7,3,62.4
semantic,0.9,0.0,7,47,7,3,63.6
semantic,0.9,0.0,7,48,7,3,64.8
